"Raca","Sexo","EstadoCivil","NumPessoasFam","IdadeAnos","RendTrabPrinc","RendTrabDemais","RendOutrasFontes"
"Preta","Masculino","Solteiro(a)",5,34,1500,0,0
"Parda","Masculino","Solteiro(a)",2,45,1200,0,0
"Branca","Feminino","Solteiro(a)",3,35,1500,0,0
"Branca","Masculino","Solteiro(a)",3,22,1100,0,0
"Branca","Feminino","Solteiro(a)",2,23,1200,0,0
"Branca","Feminino","Solteiro(a)",4,23,1400,0,0
"Branca","Feminino","Solteiro(a)",2,28,1400,0,0
"Preta","Masculino","Solteiro(a)",2,33,1400,0,0
"Parda","Masculino","Solteiro(a)",3,38,1500,0,0
"Branca","Feminino","Solteiro(a)",4,27,1300,0,0
"Parda","Masculino","Solteiro(a)",4,46,1500,0,0
"Branca","Feminino","Solteiro(a)",1,30,1300,0,0
"Preta","Feminino","Solteiro(a)",3,36,1500,0,0
"Parda","Masculino","Solteiro(a)",8,19,1500,0,0
"Branca","Masculino","Solteiro(a)",5,29,1100,0,0
"Branca","Masculino","Solteiro(a)",4,22,1400,0,0
"Preta","Masculino","Solteiro(a)",2,32,1300,0,0
"Preta","Masculino","Solteiro(a)",2,30,1300,0,0
"Branca","Masculino","Solteiro(a)",4,24,1500,0,0
"Preta","Masculino","Solteiro(a)",8,50,1200,0,0
"Parda","Masculino","Solteiro(a)",3,33,1500,0,0
"Branca","Masculino","Solteiro(a)",3,29,1500,0,0
"Preta","Feminino","Solteiro(a)",1,39,1200,0,0
"Parda","Masculino","Solteiro(a)",3,40,1500,0,0
"Branca","Feminino","Solteiro(a)",4,21,1500,0,0
"Branca","Masculino","Solteiro(a)",4,19,1200,0,0
"Branca","Masculino","Solteiro(a)",2,23,1300,0,0
"Branca","Feminino","Solteiro(a)",1,27,1200,0,0
"Parda","Feminino","Solteiro(a)",5,24,1350,0,0
"Parda","Masculino","Solteiro(a)",2,24,1500,0,0
"Branca","Masculino","Solteiro(a)",2,30,1300,0,0
"Parda","Masculino","Solteiro(a)",3,28,1320,0,0
"Branca","Masculino","Solteiro(a)",5,27,1300,0,0
"Parda","Feminino","Solteiro(a)",3,23,1300,0,0
"Parda","Feminino","Solteiro(a)",3,43,1300,0,0
"Parda","Masculino","Solteiro(a)",2,25,1200,0,0
"Parda","Masculino","Solteiro(a)",2,34,1200,0,0
"Parda","Masculino","Solteiro(a)",4,21,1500,0,0
"Branca","Masculino","Solteiro(a)",7,50,1200,0,0
"Branca","Masculino","Solteiro(a)",4,28,1300,0,0
"Parda","Masculino","Solteiro(a)",4,28,1200,0,0
"Branca","Masculino","Solteiro(a)",4,35,1200,0,0
"Branca","Masculino","Solteiro(a)",2,44,1200,0,0
"Parda","Feminino","Solteiro(a)",5,32,1200,0,0
"Parda","Masculino","Solteiro(a)",5,20,820,600,0
"Branca","Feminino","Solteiro(a)",4,25,1100,0,0
"Parda","Masculino","Solteiro(a)",5,24,1500,0,0
"Branca","Masculino","Solteiro(a)",3,28,1400,0,0
"Branca","Masculino","Solteiro(a)",4,20,1200,0,0
"Parda","Masculino","Solteiro(a)",5,28,1100,0,0
"Preta","Feminino","Solteiro(a)",3,22,1500,0,0
"Preta","Masculino","Solteiro(a)",3,47,1040,0,0
"Parda","Masculino","Solteiro(a)",1,43,1400,0,0
"Branca","Feminino","Solteiro(a)",3,35,1200,0,0
"Branca","Feminino","Solteiro(a)",3,28,1300,0,0
"Parda","Feminino","Solteiro(a)",2,34,1300,0,0
"Branca","Masculino","Solteiro(a)",5,30,1500,0,0
"Branca","Masculino","Solteiro(a)",3,32,1500,0,0
"Branca","Masculino","Solteiro(a)",4,30,1200,0,0
"Parda","Masculino","Solteiro(a)",4,27,730,0,750
"Branca","Masculino","Solteiro(a)",5,42,1500,0,0
"Branca","Masculino","Solteiro(a)",2,29,1500,0,0
"Parda","Masculino","Solteiro(a)",2,19,700,0,480
"Parda","Masculino","Solteiro(a)",2,28,1200,0,0
"Branca","Feminino","Solteiro(a)",2,27,1500,0,0
"Parda","Masculino","Solteiro(a)",1,26,1300,0,0
"Branca","Feminino","Solteiro(a)",3,44,1200,0,0
"Branca","Masculino","Solteiro(a)",4,40,1450,0,0
"Parda","Masculino","Solteiro(a)",6,26,1200,0,0
"Branca","Feminino","Solteiro(a)",6,43,1100,0,0
"Branca","Feminino","Solteiro(a)",2,46,1200,0,0
"Parda","Feminino","Solteiro(a)",2,31,1000,0,400
"Branca","Feminino","Solteiro(a)",2,31,1500,0,0
"Branca","Feminino","Solteiro(a)",5,28,1300,0,0
"Parda","Feminino","Solteiro(a)",5,28,1200,0,0
"Branca","Masculino","Solteiro(a)",2,25,1100,0,0
"Branca","Feminino","Solteiro(a)",2,49,670,0,670
"Parda","Masculino","Solteiro(a)",3,22,1200,0,0
"Parda","Masculino","Solteiro(a)",5,20,1500,0,0
"Parda","Feminino","Solteiro(a)",5,28,1500,0,0
"Parda","Masculino","Solteiro(a)",3,35,1500,0,0
"Branca","Feminino","Solteiro(a)",3,28,1500,0,0
"Branca","Feminino","Solteiro(a)",2,31,1200,0,0
"Branca","Feminino","Solteiro(a)",3,21,1200,0,0
"Parda","Masculino","Solteiro(a)",2,39,1400,0,0
"Branca","Masculino","Solteiro(a)",3,23,1500,0,0
"Parda","Masculino","Solteiro(a)",6,19,1500,0,0
"Branca","Masculino","Solteiro(a)",1,52,1200,0,0
"Branca","Masculino","Viúvo(a)",4,38,1200,0,0
"Branca","Feminino","Viúvo(a)",2,48,600,0,510
"Parda","Masculino","Viúvo(a)",3,64,1500,0,0
"Branca","Feminino","Viúvo(a)",2,32,1450,0,0
"Branca","Masculino","Viúvo(a)",4,45,600,0,510
"Preta","Masculino","Viúvo(a)",5,46,1500,0,0
"Branca","Feminino","Casado(a)",3,53,1500,0,0
"Branca","Feminino","Casado(a)",5,50,1200,0,0
"Branca","Masculino","Casado(a)",4,41,1250,0,0
"Branca","Masculino","Casado(a)",4,53,1200,0,0
"Branca","Feminino","Casado(a)",4,22,50,0,1000
"Preta","Masculino","Casado(a)",4,42,1500,0,0
"Branca","Feminino","Casado(a)",7,42,700,0,560
"Branca","Feminino","Casado(a)",4,29,750,0,330
"Branca","Masculino","Casado(a)",3,41,800,0,300
"Branca","Feminino","Casado(a)",4,39,1500,0,0
"Branca","Masculino","Casado(a)",4,21,1500,0,0
"Parda","Masculino","Casado(a)",4,43,1200,0,0
"Branca","Masculino","Casado(a)",5,48,1200,0,0
"Parda","Feminino","Casado(a)",3,60,510,0,800
"Branca","Feminino","Casado(a)",4,35,1300,0,200
"Parda","Masculino","Casado(a)",4,51,1200,0,0
"Parda","Masculino","Casado(a)",3,56,1200,0,0
"Branca","Feminino","Casado(a)",4,46,450,0,600
"Branca","Feminino","Casado(a)",5,37,1500,0,0
"Parda","Feminino","Casado(a)",3,62,670,0,670
"Branca","Masculino","Casado(a)",2,46,1500,0,0
"Parda","Masculino","Casado(a)",2,30,1300,0,0
"Parda","Feminino","Casado(a)",4,33,1100,0,0
"Parda","Masculino","Casado(a)",5,47,1200,0,0
"Branca","Feminino","Desquitado(a)",5,56,1200,0,0
"Branca","Feminino","Desquitado(a)",5,39,1300,0,0
"Branca","Feminino","Desquitado(a)",8,35,1200,0,0
"Parda","Feminino","Desquitado(a)",4,46,1000,0,500
"Parda","Masculino","Desquitado(a)",3,33,1200,0,0
"Branca","Masculino","Divorciado(a)",3,46,1500,0,0
"Branca","Feminino","Divorciado(a)",4,39,1300,0,0
"Branca","Feminino","Divorciado(a)",2,48,1500,0,0
"Branca","Feminino","Divorciado(a)",3,56,1500,0,0
"Branca","Feminino","Divorciado(a)",3,44,750,0,400
"Branca","Feminino","Solteiro(a)",4,20,1300,0,0
"Branca","Masculino","Solteiro(a)",3,35,1500,0,0
"Branca","Masculino","Solteiro(a)",6,23,1200,0,0
"Branca","Feminino","Solteiro(a)",4,23,1500,0,0
"Branca","Feminino","Solteiro(a)",2,35,1200,0,0
"Parda","Feminino","Solteiro(a)",3,24,800,0,300
"Preta","Feminino","Solteiro(a)",4,18,800,0,620
"Parda","Masculino","Solteiro(a)",2,25,1200,0,0
"Branca","Masculino","Solteiro(a)",2,63,500,0,700
"Branca","Feminino","Solteiro(a)",4,22,1100,0,0
"Branca","Masculino","Solteiro(a)",2,43,1300,0,0
"Branca","Masculino","Solteiro(a)",3,21,1500,0,0
"Branca","Feminino","Solteiro(a)",2,22,1500,0,0
"Branca","Masculino","Solteiro(a)",3,31,1500,0,0
"Parda","Masculino","Solteiro(a)",4,22,1500,0,0
"Branca","Feminino","Solteiro(a)",5,22,1200,0,0
"Branca","Masculino","Solteiro(a)",4,36,1200,0,0
"Branca","Masculino","Solteiro(a)",4,27,1200,0,0
"Parda","Feminino","Solteiro(a)",4,24,1500,0,0
"Branca","Masculino","Solteiro(a)",4,43,1200,0,0
"Branca","Feminino","Solteiro(a)",3,29,1200,0,0
"Parda","Feminino","Solteiro(a)",3,35,1200,0,0
"Parda","Masculino","Solteiro(a)",3,47,1500,0,0
"Branca","Feminino","Solteiro(a)",1,46,1200,0,0
"Branca","Feminino","Solteiro(a)",7,39,530,250,500
"Branca","Masculino","Solteiro(a)",4,51,1200,0,0
"Preta","Masculino","Solteiro(a)",3,53,1100,0,0
"Parda","Feminino","Solteiro(a)",6,37,510,0,630
"Preta","Feminino","Solteiro(a)",4,21,200,1000,0
"Branca","Masculino","Solteiro(a)",2,26,1500,0,0
"Branca","Feminino","Solteiro(a)",4,30,1500,0,0
"Parda","Feminino","Solteiro(a)",3,39,1200,0,0
"Branca","Feminino","Solteiro(a)",2,57,600,0,600
"Parda","Masculino","Solteiro(a)",6,50,1200,0,0
"Branca","Masculino","Solteiro(a)",2,24,1500,0,0
"Branca","Feminino","Solteiro(a)",2,27,1500,0,0
"Branca","Masculino","Viúvo(a)",5,49,1500,0,0
"Parda","Feminino","Viúvo(a)",3,51,1200,0,0
"Branca","Feminino","Viúvo(a)",3,47,1100,0,0
"Branca","Feminino","Viúvo(a)",3,58,140,140,1000
"Parda","Feminino","Viúvo(a)",4,46,300,0,1200
"Parda","Feminino","Viúvo(a)",3,42,600,0,600
"Amarela","Masculino","Casado(a)",4,50,1500,0,0
"Branca","Feminino","Casado(a)",5,46,1350,0,0
"Branca","Masculino","Casado(a)",2,38,1200,0,255
"Preta","Masculino","Casado(a)",2,36,1500,0,0
"Branca","Feminino","Casado(a)",3,52,1200,0,0
"Branca","Feminino","Casado(a)",5,29,1200,0,0
"Branca","Feminino","Casado(a)",5,56,1500,0,0
"Branca","Masculino","Casado(a)",3,47,1500,0,0
"Parda","Feminino","Casado(a)",4,47,1500,0,0
"Branca","Feminino","Casado(a)",5,46,1500,0,0
"Parda","Masculino","Casado(a)",5,62,1300,0,0
"Branca","Feminino","Casado(a)",2,56,1200,0,0
"Branca","Masculino","Casado(a)",4,50,800,0,500
"Branca","Feminino","Casado(a)",3,39,1200,0,0
"Parda","Feminino","Casado(a)",3,46,1500,0,0
"Parda","Masculino","Casado(a)",3,26,1500,0,0
"Parda","Masculino","Casado(a)",2,55,1300,0,0
"Preta","Feminino","Casado(a)",4,33,1500,0,0
"Parda","Masculino","Desquitado(a)",4,48,1500,0,0
"Branca","Feminino","Divorciado(a)",2,48,1500,0,0
"Branca","Feminino","Divorciado(a)",3,59,1500,0,0
"Branca","Feminino","Divorciado(a)",4,49,1500,0,0
"Parda","Masculino","Solteiro(a)",3,22,1100,0,0
"Parda","Feminino","Solteiro(a)",5,24,1200,0,0
"Branca","Masculino","Solteiro(a)",3,30,1200,0,0
"Parda","Feminino","Solteiro(a)",4,39,800,250,0
"Parda","Feminino","Solteiro(a)",5,49,700,0,500
"Preta","Masculino","Solteiro(a)",2,28,1200,0,0
"Branca","Feminino","Solteiro(a)",3,32,1500,0,0
"Branca","Masculino","Solteiro(a)",3,55,1200,0,0
"Parda","Masculino","Casado(a)",4,63,0,0,1500
"Preta","Feminino","Casado(a)",3,63,2000,0,0
"Branca","Masculino","Casado(a)",3,39,2000,0,0
"Branca","Feminino","Casado(a)",3,39,2000,0,0
"Branca","Masculino","Casado(a)",5,64,2000,0,0
"Branca","Masculino","Casado(a)",5,48,800,1200,0
"Branca","Masculino","Casado(a)",4,51,2000,0,0
"Branca","Masculino","Casado(a)",4,51,2000,0,0
"Branca","Masculino","Casado(a)",4,46,2000,0,0
"Branca","Feminino","Casado(a)",3,38,2000,0,0
"Branca","Feminino","Casado(a)",3,59,2000,0,0
"Branca","Masculino","Casado(a)",2,54,2000,0,0
"Branca","Feminino","Casado(a)",2,54,2000,0,0
"Branca","Masculino","Casado(a)",3,39,1550,0,0
"Branca","Feminino","Casado(a)",3,33,1560,0,0
"Branca","Masculino","Casado(a)",5,41,2000,0,0
"Branca","Feminino","Casado(a)",4,58,2000,0,0
"Branca","Feminino","Casado(a)",4,54,1000,0,750
"Branca","Feminino","Casado(a)",4,38,2000,0,0
"Branca","Feminino","Casado(a)",4,41,1800,0,0
"Branca","Masculino","Casado(a)",3,26,2000,0,0
"Branca","Masculino","Casado(a)",3,40,1800,0,0
"Branca","Masculino","Casado(a)",4,59,800,0,1020
"Branca","Feminino","Casado(a)",2,33,2000,0,0
"Branca","Feminino","Casado(a)",4,48,2000,0,0
"Branca","Masculino","Casado(a)",4,48,2000,0,0
"Branca","Masculino","Casado(a)",4,31,2000,0,0
"Branca","Masculino","Casado(a)",3,49,1550,0,0
"Branca","Feminino","Casado(a)",3,30,1500,0,420
"Branca","Feminino","Casado(a)",4,30,2000,0,0
"Branca","Feminino","Casado(a)",3,34,2000,0,0
"Branca","Masculino","Casado(a)",3,38,2000,0,0
"Preta","Masculino","Casado(a)",3,56,2000,0,0
"Branca","Masculino","Casado(a)",2,48,1530,0,0
"Branca","Masculino","Casado(a)",4,48,2000,0,0
"Branca","Masculino","Casado(a)",6,40,1800,0,0
"Parda","Masculino","Casado(a)",5,35,2000,0,0
"Preta","Masculino","Casado(a)",5,55,1000,0,1000
"Branca","Masculino","Casado(a)",2,48,1520,0,0
"Branca","Masculino","Casado(a)",4,36,2000,0,0
"Parda","Masculino","Casado(a)",2,29,2000,0,0
"Preta","Masculino","Casado(a)",5,42,600,600,600
"Branca","Masculino","Casado(a)",3,65,2000,0,0
"Branca","Masculino","Casado(a)",3,35,2000,0,0
"Branca","Masculino","Casado(a)",2,65,1000,0,800
"Branca","Masculino","Casado(a)",4,54,950,0,750
"Branca","Feminino","Casado(a)",3,43,2000,0,0
"Amarela","Feminino","Casado(a)",4,54,1000,0,1000
"Preta","Masculino","Casado(a)",4,51,2000,0,0
"Branca","Masculino","Casado(a)",4,56,1000,800,0
"Preta","Feminino","Casado(a)",7,39,2000,0,0
"Branca","Masculino","Casado(a)",7,39,2000,0,0
"Branca","Masculino","Casado(a)",4,36,2000,0,0
"Branca","Feminino","Casado(a)",4,39,2000,0,0
"Branca","Masculino","Casado(a)",5,61,2000,0,0
"Branca","Masculino","Casado(a)",4,45,800,0,800
"Branca","Feminino","Casado(a)",3,35,1500,300,0
"Parda","Feminino","Casado(a)",4,32,2000,0,0
"Preta","Feminino","Casado(a)",4,38,2000,0,0
"Branca","Masculino","Casado(a)",2,62,2000,0,0
"Branca","Feminino","Casado(a)",5,38,2000,0,0
"Branca","Masculino","Casado(a)",5,47,2000,0,0
"Branca","Masculino","Desquitado(a)",3,52,2000,0,0
"Branca","Feminino","Desquitado(a)",3,54,2000,0,0
"Branca","Masculino","Desquitado(a)",2,51,2000,0,0
"Branca","Masculino","Desquitado(a)",4,58,2000,0,0
"Branca","Feminino","Divorciado(a)",1,64,800,0,800
"Branca","Masculino","Divorciado(a)",2,63,1000,1000,0
"Branca","Masculino","Divorciado(a)",5,62,2000,0,0
"Branca","Masculino","Divorciado(a)",4,47,1300,0,510
"Branca","Feminino","Divorciado(a)",4,44,2000,0,0
"Branca","Masculino","Solteiro(a)",3,24,2000,0,0
"Parda","Masculino","Solteiro(a)",4,21,2000,0,0
"Branca","Feminino","Solteiro(a)",3,31,2000,0,0
"Parda","Masculino","Solteiro(a)",3,63,2000,0,0
"Branca","Masculino","Solteiro(a)",3,37,2000,0,0
"Branca","Masculino","Solteiro(a)",4,29,2000,0,0
"Branca","Feminino","Solteiro(a)",3,42,1700,0,0
"Branca","Feminino","Solteiro(a)",3,31,2000,0,0
"Branca","Feminino","Solteiro(a)",5,23,2000,0,0
"Branca","Masculino","Solteiro(a)",3,28,2000,0,0
"Branca","Feminino","Solteiro(a)",3,59,2000,0,0
"Branca","Masculino","Solteiro(a)",2,37,2000,0,0
"Branca","Masculino","Solteiro(a)",3,43,2000,0,0
"Branca","Feminino","Solteiro(a)",2,28,2000,0,0
"Branca","Masculino","Solteiro(a)",2,57,1900,0,0
"Branca","Masculino","Solteiro(a)",3,28,2000,0,0
"Parda","Masculino","Solteiro(a)",3,19,2000,0,0
"Branca","Masculino","Solteiro(a)",2,59,2000,0,0
"Branca","Masculino","Solteiro(a)",3,32,1000,1000,0
"Branca","Masculino","Solteiro(a)",3,38,2000,0,0
"Branca","Masculino","Solteiro(a)",1,31,2000,0,0
"Parda","Masculino","Solteiro(a)",9,37,2000,0,0
"Branca","Masculino","Solteiro(a)",3,32,2000,0,0
"Branca","Masculino","Solteiro(a)",4,22,2000,0,0
"Parda","Masculino","Solteiro(a)",5,47,2000,0,0
"Branca","Feminino","Solteiro(a)",5,42,2000,0,0
"Branca","Feminino","Solteiro(a)",3,48,2000,0,0
"Branca","Feminino","Solteiro(a)",3,32,2000,0,0
"Parda","Masculino","Solteiro(a)",4,54,1800,0,0
"Branca","Feminino","Solteiro(a)",2,53,2000,0,0
"Parda","Masculino","Solteiro(a)",1,37,2000,0,0
"Branca","Masculino","Solteiro(a)",3,41,2000,0,0
"Branca","Feminino","Solteiro(a)",1,54,2000,0,0
"Parda","Masculino","Solteiro(a)",3,29,2000,0,0
"Branca","Masculino","Solteiro(a)",3,39,2000,0,0
"Branca","Masculino","Solteiro(a)",6,19,1000,600,0
"Parda","Feminino","Viúvo(a)",4,34,2000,0,0
"Amarela","Masculino","Casado(a)",3,29,2000,0,0
"Branca","Masculino","Casado(a)",3,28,2000,0,0
"Branca","Feminino","Casado(a)",2,32,2000,0,0
"Branca","Masculino","Casado(a)",4,47,2000,0,0
"Branca","Masculino","Casado(a)",4,43,2000,0,0
"Branca","Feminino","Casado(a)",4,34,2000,0,0
"Branca","Masculino","Desquitado(a)",3,57,2000,0,0
"Branca","Masculino","Solteiro(a)",2,33,1000,0,780
"Branca","Feminino","Solteiro(a)",1,40,1800,0,0
"Branca","Feminino","Solteiro(a)",3,32,2000,0,0
"Branca","Feminino","Viúvo(a)",3,53,2000,0,0
"Branca","Feminino","Casado(a)",2,29,2000,0,0
"Branca","Masculino","Casado(a)",4,47,2000,0,0
"Branca","Feminino","Casado(a)",2,24,2000,0,0
"Branca","Feminino","Casado(a)",3,42,2000,0,0
"Branca","Masculino","Casado(a)",4,53,2000,0,0
"Branca","Feminino","Casado(a)",2,35,1600,0,0
"Branca","Feminino","Casado(a)",3,25,1600,0,0
"Preta","Masculino","Casado(a)",2,61,1600,0,0
"Branca","Masculino","Casado(a)",2,30,1590,0,0
"Branca","Feminino","Casado(a)",2,29,2000,0,0
"Branca","Feminino","Casado(a)",5,42,1600,0,350
"Branca","Masculino","Casado(a)",5,36,2000,0,0
"Branca","Masculino","Casado(a)",2,31,1700,0,0
"Branca","Feminino","Casado(a)",4,37,2000,0,0
"Branca","Masculino","Casado(a)",3,38,2000,0,0
"Branca","Feminino","Casado(a)",3,41,2000,0,0
"Branca","Masculino","Casado(a)",4,50,2000,0,0
"Branca","Feminino","Casado(a)",4,29,2000,0,0
"Branca","Feminino","Casado(a)",3,39,2000,0,0
"Parda","Feminino","Casado(a)",3,25,1700,0,0
"Branca","Feminino","Casado(a)",4,52,2000,0,0
"Branca","Masculino","Casado(a)",3,38,2000,0,0
"Branca","Feminino","Casado(a)",3,41,2000,0,0
"Branca","Feminino","Casado(a)",4,55,2000,0,0
"Parda","Masculino","Casado(a)",4,58,1600,0,0
"Branca","Feminino","Casado(a)",2,30,2000,0,0
"Branca","Feminino","Casado(a)",2,23,1200,0,446
"Parda","Masculino","Casado(a)",2,29,1500,300,0
"Branca","Masculino","Casado(a)",3,64,1700,0,0
"Branca","Feminino","Casado(a)",3,43,800,0,800
"Branca","Masculino","Casado(a)",4,38,1532,0,0
"Branca","Masculino","Casado(a)",5,37,1800,0,0
"Branca","Masculino","Casado(a)",2,57,2000,0,0
"Parda","Masculino","Casado(a)",2,28,1800,0,0
"Parda","Masculino","Casado(a)",3,26,1600,0,0
"Branca","Masculino","Casado(a)",2,32,1900,0,0
"Branca","Feminino","Casado(a)",4,32,1200,800,0
"Branca","Masculino","Casado(a)",2,48,2000,0,0
"Preta","Masculino","Casado(a)",2,33,2000,0,0
"Branca","Masculino","Casado(a)",4,46,1600,0,0
"Parda","Masculino","Casado(a)",3,44,1830,0,0
"Preta","Masculino","Casado(a)",3,51,1800,0,0
"Branca","Masculino","Casado(a)",4,34,2000,0,0
"Branca","Masculino","Casado(a)",3,52,890,0,890
"Parda","Masculino","Casado(a)",6,23,1000,900,0
"Parda","Feminino","Casado(a)",4,40,800,1000,0
"Parda","Masculino","Casado(a)",2,29,2000,0,0
"Parda","Feminino","Casado(a)",2,23,1800,0,0
"Parda","Masculino","Casado(a)",3,49,2000,0,0
"Parda","Masculino","Casado(a)",3,57,1000,0,1000
"Parda","Masculino","Casado(a)",4,54,2000,0,0
"Branca","Masculino","Casado(a)",3,39,900,900,0
"Branca","Masculino","Casado(a)",4,37,2000,0,0
"Parda","Masculino","Casado(a)",2,25,2000,0,0
"Preta","Masculino","Casado(a)",6,33,2000,0,0
"Parda","Feminino","Casado(a)",4,51,2000,0,0
"Branca","Feminino","Casado(a)",4,39,1520,0,0
"Branca","Masculino","Casado(a)",4,39,1800,0,0
"Branca","Masculino","Casado(a)",3,37,1700,0,0
"Branca","Masculino","Casado(a)",3,55,2000,0,0
"Branca","Masculino","Casado(a)",4,62,900,0,900
"Parda","Masculino","Casado(a)",4,51,2000,0,0
"Branca","Masculino","Casado(a)",3,48,1800,0,0
"Preta","Masculino","Casado(a)",6,55,1531,0,0
"Preta","Masculino","Casado(a)",3,36,1530,0,0
"Preta","Masculino","Casado(a)",4,47,2000,0,0
"Preta","Masculino","Casado(a)",5,48,2000,0,0
"Branca","Masculino","Casado(a)",4,50,2000,0,0
"Parda","Masculino","Casado(a)",4,41,1900,0,0
"Branca","Masculino","Casado(a)",3,48,1550,0,0
"Parda","Feminino","Casado(a)",5,47,2000,0,0
"Branca","Masculino","Casado(a)",4,39,1800,0,0
"Parda","Masculino","Casado(a)",5,52,2000,0,0
"Parda","Masculino","Casado(a)",4,41,1530,0,0
"Parda","Masculino","Casado(a)",4,44,1600,0,0
"Parda","Masculino","Casado(a)",5,29,1800,0,0
"Branca","Masculino","Casado(a)",2,26,1800,0,0
"Parda","Feminino","Casado(a)",5,33,2000,0,0
"Parda","Masculino","Casado(a)",3,25,1000,0,954
"Branca","Masculino","Casado(a)",4,43,2000,0,0
"Preta","Masculino","Casado(a)",2,37,1600,0,0
"Branca","Masculino","Casado(a)",3,54,1800,0,0
"Parda","Masculino","Casado(a)",4,32,1800,0,0
"Branca","Feminino","Casado(a)",4,39,500,1200,0
"Branca","Masculino","Casado(a)",5,54,2000,0,0
"Branca","Masculino","Casado(a)",2,29,1800,0,0
"Branca","Masculino","Casado(a)",3,55,1700,0,0
"Branca","Masculino","Casado(a)",2,28,1050,909,0
"Parda","Masculino","Desquitado(a)",3,31,2000,0,0
"Parda","Feminino","Desquitado(a)",3,43,2000,0,0
"Parda","Feminino","Desquitado(a)",3,57,1000,0,600
"Branca","Feminino","Desquitado(a)",2,35,1800,0,0
"Parda","Masculino","Divorciado(a)",2,50,1800,0,0
"Branca","Feminino","Divorciado(a)",3,41,1800,0,0
"Branca","Feminino","Divorciado(a)",2,35,1600,0,0
"Branca","Feminino","Divorciado(a)",3,48,1800,0,0
"Branca","Feminino","Divorciado(a)",2,49,2000,0,0
"Branca","Feminino","Divorciado(a)",3,49,2000,0,0
"Branca","Masculino","Divorciado(a)",3,45,2000,0,0
"Branca","Feminino","Divorciado(a)",3,34,1600,0,0
"Branca","Feminino","Divorciado(a)",3,46,1900,0,0
"Branca","Feminino","Divorciado(a)",1,47,1100,0,600
"Branca","Masculino","Divorciado(a)",1,37,1800,0,0
"Branca","Masculino","Solteiro(a)",2,45,2000,0,0
"Branca","Masculino","Solteiro(a)",1,39,2000,0,0
"Branca","Feminino","Solteiro(a)",2,31,1800,0,0
"Branca","Masculino","Solteiro(a)",3,34,2000,0,0
"Branca","Feminino","Solteiro(a)",3,29,2000,0,0
"Branca","Masculino","Solteiro(a)",5,24,1600,0,0
"Branca","Feminino","Solteiro(a)",3,33,2000,0,0
"Branca","Masculino","Solteiro(a)",5,24,1000,0,1000
"Branca","Masculino","Solteiro(a)",3,24,1600,0,0
"Branca","Masculino","Solteiro(a)",3,34,2000,0,0
"Branca","Masculino","Solteiro(a)",2,27,1800,0,0
"Branca","Masculino","Solteiro(a)",2,23,2000,0,0
"Branca","Masculino","Solteiro(a)",3,26,1900,0,0
"Branca","Feminino","Solteiro(a)",3,47,2000,0,0
"Branca","Masculino","Solteiro(a)",3,26,1800,0,0
"Branca","Masculino","Solteiro(a)",3,26,2000,0,0
"Branca","Masculino","Solteiro(a)",5,38,800,0,800
"Branca","Masculino","Solteiro(a)",3,38,1000,0,1000
"Branca","Feminino","Solteiro(a)",4,25,1600,0,0
"Branca","Feminino","Solteiro(a)",3,54,1580,0,0
"Branca","Masculino","Solteiro(a)",5,34,1700,0,0
"Branca","Masculino","Solteiro(a)",4,22,2000,0,0
"Parda","Masculino","Solteiro(a)",3,42,2000,0,0
"Branca","Feminino","Solteiro(a)",3,32,2000,0,0
"Branca","Masculino","Solteiro(a)",3,54,1850,0,0
"Branca","Feminino","Solteiro(a)",4,49,2000,0,0
"Parda","Feminino","Solteiro(a)",3,25,1750,0,0
"Branca","Feminino","Solteiro(a)",3,24,1700,0,0
"Branca","Masculino","Solteiro(a)",2,38,2000,0,0
"Branca","Masculino","Solteiro(a)",4,22,2000,0,0
"Parda","Feminino","Solteiro(a)",4,55,1500,0,400
"Branca","Masculino","Solteiro(a)",2,35,2000,0,0
"Branca","Masculino","Solteiro(a)",4,27,2000,0,0
"Branca","Feminino","Solteiro(a)",2,26,2000,0,0
"Branca","Feminino","Solteiro(a)",1,32,1600,0,0
"Branca","Feminino","Solteiro(a)",5,30,2000,0,0
"Branca","Feminino","Solteiro(a)",2,27,1600,0,0
"Branca","Feminino","Solteiro(a)",3,38,1600,0,0
"Branca","Feminino","Solteiro(a)",2,24,2000,0,0
"Branca","Feminino","Solteiro(a)",6,30,2000,0,0
"Branca","Masculino","Solteiro(a)",2,28,2000,0,0
